id,breed
13733,english setter
4391,italian greyhound
16819,airedale
21580,newfoundland
15519,great pyrenees
8866,walker hound
6564,basenji
11000,labrador retriever
10991,labrador retriever
21282,gordon setter
12645,whippet
1876,staffordshire bullterrier
18644,miniature schnauzer
9325,blenheim spaniel
14813,boxer
4641,dingo
7718,norwich terrier
1312,bluetick
3808,miniature pinscher
16156,greater swiss mountain dog
14208,silky terrier
10069,rottweiler
6394,bull mastiff
9424,cocker spaniel
8055,giant schnauzer
13524,shetland sheepdog
3107,soft-coated wheaten terrier
19207,curly-coated retriever
4745,entlebucher
8142,giant schnauzer
21130,bloodhound
213,bouvier des flandres
22817,kuvasz
17290,chow
3006,irish terrier
7719,norwich terrier
22108,ibizan hound
16965,wire-haired fox terrier
14727,lakeland terrier
7915,german short-haired pointer
10013,rottweiler
5676,redbone
9218,blenheim spaniel
16245,american staffordshire terrier
2412,black-and-tan coonhound
21879,brittany spaniel
5208,great dane
20185,rhodesian ridgeback
5409,groenendael
8037,giant schnauzer
116,english springer
1037,kelpie
11215,standard schnauzer
977,kelpie
631,west highland white terrier
12891,eskimo dog
13549,shetland sheepdog
22890,kuvasz
12702,border terrier
18104,dandie dinmont
14642,lakeland terrier
17133,chow
16827,airedale
16595,pomeranian
17777,irish setter
21414,newfoundland
8918,walker hound
10099,rottweiler
11483,pekinese
15571,great pyrenees
16767,airedale
21220,gordon setter
18399,german shepherd
7619,norwich terrier
16378,miniature poodle
15871,toy poodle
551,flat-coated retriever
1962,tibetan terrier
9383,cocker spaniel
6863,weimaraner
2592,briard
494,flat-coated retriever
617,west highland white terrier
14429,old english sheepdog
17740,irish setter
8700,keeshond
5924,sealyham terrier
13656,english setter
7121,appenzeller
22458,saint bernard
4017,japanese spaniel
3882,japanese spaniel
10691,pug
6737,beagle
20693,kerry blue terrier
9897,scotch terrier
17995,welsh springer spaniel
14241,clumber
9000,cardigan
10082,rottweiler
18228,dandie dinmont
17316,borzoi
14680,lakeland terrier
3336,vizsla
16536,miniature poodle
19760,english foxhound
15082,boxer
11328,malamute
9542,scottish deerhound
22951,kuvasz
18858,brabancon griffon
11791,irish wolfhound
20210,rhodesian ridgeback
14971,boxer
2064,tibetan terrier
6506,basenji
22554,saint bernard
5403,groenendael
13884,malinois
5587,toy terrier
6893,weimaraner
19404,border collie
4062,japanese spaniel
2182,papillon
1853,staffordshire bullterrier
3020,irish terrier
12045,cairn
4318,italian greyhound
8240,yorkshire terrier
136,english springer
1175,bluetick
296,bouvier des flandres
22329,affenpinscher
14899,boxer
10179,norwegian elkhound
707,west highland white terrier
12576,whippet
23555,afghan hound
11972,cairn
7208,appenzeller
12634,whippet
1421,basset
22887,kuvasz
14303,clumber
20050,rhodesian ridgeback
21819,brittany spaniel
3830,miniature pinscher
22129,ibizan hound
6365,bull mastiff
2067,tibetan terrier
2501,black-and-tan coonhound
525,flat-coated retriever
20776,kerry blue terrier
13345,samoyed
5065,sussex spaniel
15940,toy poodle
20089,rhodesian ridgeback
19485,tibetan mastiff
15395,collie
11986,cairn
10927,labrador retriever
11678,irish wolfhound
21368,gordon setter
7387,leonberg
22628,otterhound
2548,briard
1897,staffordshire bullterrier
16715,pomeranian
12796,border terrier
16641,pomeranian
4244,lhasa
21478,newfoundland
11314,malamute
10434,french bulldog
13696,english setter
10550,pug
2167,papillon
2204,papillon
16663,pomeranian
6099,doberman
18884,golden retriever
1014,kelpie
21080,bloodhound
17700,irish setter
5491,toy terrier
13874,malinois
11347,malamute
2118,tibetan terrier
20851,siberian husky
5716,redbone
15710,african hunting dog
10806,komondor
16244,american staffordshire terrier
23060,schipperke
23354,pembroke
18749,brabancon griffon
14090,silky terrier
13322,samoyed
17611,irish water spaniel
5966,sealyham terrier
18175,dandie dinmont
20052,rhodesian ridgeback
23104,schipperke
1567,mexican hairless
16124,greater swiss mountain dog
926,standard poodle
22994,schipperke
8551,bedlington terrier
16881,airedale
3927,japanese spaniel
4807,entlebucher
12381,saluki
13161,chesapeake bay retriever
10781,komondor
12552,whippet
2079,tibetan terrier
19536,tibetan mastiff
19177,curly-coated retriever
12315,saluki
23557,afghan hound
21355,gordon setter
3926,japanese spaniel
811,standard poodle
8873,walker hound
23074,schipperke
20411,australian terrier
21229,gordon setter
18167,dandie dinmont
22941,kuvasz
11552,pekinese
11178,standard schnauzer
22326,affenpinscher
1531,basset
6267,bull mastiff
2457,black-and-tan coonhound
8635,keeshond
22782,otterhound
2696,briard
10606,pug
4024,japanese spaniel
13962,malinois
1018,kelpie
21257,gordon setter
6672,beagle
18122,dandie dinmont
2639,briard
3741,miniature pinscher
7431,chihuahua
22842,kuvasz
22440,saint bernard
559,flat-coated retriever
8844,walker hound
14927,boxer
1926,staffordshire bullterrier
5149,great dane
11673,pekinese
21403,gordon setter
2348,black-and-tan coonhound
16897,airedale
6622,basenji
22913,kuvasz
23247,pembroke
11942,cairn
10766,komondor
1426,basset
8408,bedlington terrier
10978,labrador retriever
4975,sussex spaniel
265,bouvier des flandres
960,kelpie
22133,ibizan hound
10930,labrador retriever
23225,pembroke
20548,maltese dog
10394,french bulldog
4538,dingo
10435,french bulldog
22936,kuvasz
3523,bernese mountain dog
16492,miniature poodle
14053,silky terrier
9439,cocker spaniel
8282,yorkshire terrier
20542,maltese dog
11441,malamute
21486,newfoundland
22903,kuvasz
21784,dhole
4266,lhasa
20641,kerry blue terrier
5405,groenendael
14593,old english sheepdog
19285,border collie
1221,bluetick
8666,keeshond
6706,beagle
7429,chihuahua
19006,golden retriever
19328,border collie
17411,borzoi
181,english springer
4476,italian greyhound
16389,miniature poodle
16675,pomeranian
13785,english setter
4757,entlebucher
7166,appenzeller
22446,saint bernard
13464,shetland sheepdog
23190,pembroke
7294,leonberg
17755,irish setter
17179,chow
1194,bluetick
3688,miniature pinscher
14761,lakeland terrier
17132,chow
11960,cairn
709,west highland white terrier
1787,staffordshire bullterrier
15523,great pyrenees
7468,chihuahua
3115,soft-coated wheaten terrier
8065,giant schnauzer
3267,soft-coated wheaten terrier
3750,miniature pinscher
1297,bluetick
16982,wire-haired fox terrier
3246,soft-coated wheaten terrier
16616,pomeranian
17025,wire-haired fox terrier
20186,rhodesian ridgeback
4764,entlebucher
19217,curly-coated retriever
21090,bloodhound
6368,bull mastiff
13715,english setter
7717,norwich terrier
21187,bloodhound
2381,black-and-tan coonhound
13126,chesapeake bay retriever
23419,afghan hound
12644,whippet
6835,beagle
20806,kerry blue terrier
9977,rottweiler
1329,bluetick
9679,scottish deerhound
10281,norwegian elkhound
16784,airedale
13273,samoyed
19878,norfolk terrier
12974,eskimo dog
9744,scotch terrier
822,standard poodle
19727,english foxhound
13234,chesapeake bay retriever
6605,basenji
18717,brabancon griffon
835,standard poodle
7901,german short-haired pointer
1390,basset
20737,kerry blue terrier
4552,dingo
21415,newfoundland
13127,chesapeake bay retriever
629,west highland white terrier
14563,old english sheepdog
21330,gordon setter
17635,irish water spaniel
5060,sussex spaniel
164,english springer
22587,saint bernard
7088,appenzeller
8607,keeshond
20091,rhodesian ridgeback
3027,irish terrier
18094,dandie dinmont
12748,border terrier
1437,basset
16950,wire-haired fox terrier
3687,miniature pinscher
8161,giant schnauzer
20127,rhodesian ridgeback
19150,curly-coated retriever
11869,irish wolfhound
4112,lhasa
1723,mexican hairless
4130,lhasa
21715,dhole
21815,brittany spaniel
19624,tibetan mastiff
6083,doberman
17879,irish setter
2941,irish terrier
21708,dhole
5993,sealyham terrier
22367,affenpinscher
16893,airedale
18131,dandie dinmont
21143,bloodhound
14993,boxer
14820,boxer
15237,collie
19590,tibetan mastiff
14229,clumber
16709,pomeranian
6567,basenji
2152,papillon
17172,chow
16350,american staffordshire terrier
14596,old english sheepdog
22084,ibizan hound
18108,dandie dinmont
3209,soft-coated wheaten terrier
2766,boston bull
6349,bull mastiff
14190,silky terrier
231,bouvier des flandres
2378,black-and-tan coonhound
19240,curly-coated retriever
10323,french bulldog
7650,norwich terrier
10041,rottweiler
5650,toy terrier
9124,cardigan
19032,golden retriever
23130,schipperke
20779,kerry blue terrier
13435,samoyed
14708,lakeland terrier
7654,norwich terrier
11315,malamute
9443,cocker spaniel
10371,french bulldog
14975,boxer
4603,dingo
10647,pug
389,flat-coated retriever
19168,curly-coated retriever
7535,chihuahua
2583,briard
19798,english foxhound
21256,gordon setter
18958,golden retriever
19957,norfolk terrier
5688,redbone
22048,ibizan hound
5902,sealyham terrier
1790,staffordshire bullterrier
11217,standard schnauzer
20843,siberian husky
15992,greater swiss mountain dog
22212,affenpinscher
21307,gordon setter
14689,lakeland terrier
3829,miniature pinscher
6147,doberman
5014,sussex spaniel
13500,shetland sheepdog
19088,curly-coated retriever
20734,kerry blue terrier
17470,borzoi
8287,yorkshire terrier
10888,komondor
6497,basenji
20959,siberian husky
17310,borzoi
8391,bedlington terrier
3876,japanese spaniel
9477,cocker spaniel
16692,pomeranian
7927,german short-haired pointer
640,west highland white terrier
5370,groenendael
593,west highland white terrier
17456,borzoi
2109,tibetan terrier
18126,dandie dinmont
16182,american staffordshire terrier
15452,great pyrenees
2127,tibetan terrier
19844,norfolk terrier
5935,sealyham terrier
21070,bloodhound
10042,rottweiler
3304,vizsla
19561,tibetan mastiff
8484,bedlington terrier
3218,soft-coated wheaten terrier
14277,clumber
15458,great pyrenees
12342,saluki
1364,basset
18526,miniature schnauzer
11174,standard schnauzer
4251,lhasa
492,flat-coated retriever
716,west highland white terrier
3309,vizsla
14280,clumber
14679,lakeland terrier
9513,cocker spaniel
14060,silky terrier
14364,clumber
3139,soft-coated wheaten terrier
10201,norwegian elkhound
15860,toy poodle
13758,english setter
9267,blenheim spaniel
20970,siberian husky
21467,newfoundland
18817,brabancon griffon
14778,lakeland terrier
18966,golden retriever
22760,otterhound
22067,ibizan hound
5552,toy terrier
3124,soft-coated wheaten terrier
4418,italian greyhound
10659,pug
8159,giant schnauzer
14389,clumber
6290,bull mastiff
19173,curly-coated retriever
17378,borzoi
7190,appenzeller
17553,irish water spaniel
7383,leonberg
12048,cairn
5530,toy terrier
1954,tibetan terrier
12227,shih-tzu
887,standard poodle
16843,airedale
23238,pembroke
15550,great pyrenees
6769,beagle
11730,irish wolfhound
6312,bull mastiff
11413,malamute
14850,boxer
8418,bedlington terrier
10308,french bulldog
11933,cairn
2751,boston bull
7511,chihuahua
21276,gordon setter
13720,english setter
13827,malinois
15090,boxer
2129,tibetan terrier
14027,silky terrier
3376,vizsla
12439,saluki
117,english springer
16098,greater swiss mountain dog
7778,norwich terrier
8975,cardigan
16160,greater swiss mountain dog
20488,maltese dog
15274,collie
19955,norfolk terrier
12401,saluki
23257,pembroke
17117,chow
15155,boxer
15142,boxer
6901,weimaraner
5868,sealyham terrier
11896,cairn
21994,brittany spaniel
7213,appenzeller
22280,affenpinscher
14972,boxer
2865,boston bull
2087,tibetan terrier
20004,norfolk terrier
11417,malamute
21197,bloodhound
2477,black-and-tan coonhound
19141,curly-coated retriever
7895,german short-haired pointer
4465,italian greyhound
8711,keeshond
23430,afghan hound
16058,greater swiss mountain dog
1173,bluetick
17488,borzoi
11128,standard schnauzer
17885,irish setter
21530,newfoundland
2037,tibetan terrier
14498,old english sheepdog
11075,labrador retriever
1181,bluetick
16168,greater swiss mountain dog
16258,american staffordshire terrier
16705,pomeranian
22278,affenpinscher
23087,schipperke
5482,toy terrier
13374,samoyed
12848,eskimo dog
12715,border terrier
1621,mexican hairless
18638,miniature schnauzer
20733,kerry blue terrier
19974,norfolk terrier
8119,giant schnauzer
22699,otterhound
19565,tibetan mastiff
6783,beagle
139,english springer
15698,african hunting dog
7281,leonberg
10609,pug
18114,dandie dinmont
8321,yorkshire terrier
21186,bloodhound
15562,great pyrenees
7048,appenzeller
9195,blenheim spaniel
7220,leonberg
3644,bernese mountain dog
19545,tibetan mastiff
7926,german short-haired pointer
16309,american staffordshire terrier
6649,beagle
20885,siberian husky
18669,brabancon griffon
4806,entlebucher
5011,sussex spaniel
9623,scottish deerhound
13511,shetland sheepdog
10314,french bulldog
13059,chesapeake bay retriever
7191,appenzeller
23472,afghan hound
16386,miniature poodle
18078,welsh springer spaniel
23106,schipperke
290,bouvier des flandres
12664,border terrier
5120,great dane
10173,norwegian elkhound
5160,great dane
1036,kelpie
14167,silky terrier
22665,otterhound
11520,pekinese
20968,siberian husky
17461,borzoi
2918,irish terrier
5886,sealyham terrier
936,standard poodle
19693,english foxhound
5563,toy terrier
9830,scotch terrier
580,flat-coated retriever
8869,walker hound
18489,miniature schnauzer
9718,scottish deerhound
11919,cairn
933,standard poodle
17548,irish water spaniel
21096,bloodhound
3322,vizsla
15928,toy poodle
19202,curly-coated retriever
4966,sussex spaniel
6871,weimaraner
8211,yorkshire terrier
6858,weimaraner
15341,collie
5178,great dane
14616,lakeland terrier
14589,old english sheepdog
17890,irish setter
15021,boxer
16782,airedale
10750,komondor
2819,boston bull
21291,gordon setter
4662,dingo
7251,leonberg
16279,american staffordshire terrier
16330,american staffordshire terrier
17688,irish water spaniel
9100,cardigan
19070,curly-coated retriever
6887,weimaraner
20176,rhodesian ridgeback
667,west highland white terrier
19375,border collie
12221,shih-tzu
3989,japanese spaniel
8802,walker hound
11809,irish wolfhound
16584,pomeranian
15093,boxer
20582,maltese dog
20941,siberian husky
20303,australian terrier
22638,otterhound
9055,cardigan
21518,newfoundland
12758,border terrier
14133,silky terrier
12176,shih-tzu
11989,cairn
22297,affenpinscher
20501,maltese dog
3991,japanese spaniel
22128,ibizan hound
15817,toy poodle
22118,ibizan hound
11043,labrador retriever
10770,komondor
5810,redbone
6704,beagle
6001,sealyham terrier
11597,pekinese
18568,miniature schnauzer
9085,cardigan
12380,saluki
12935,eskimo dog
17022,wire-haired fox terrier
16095,greater swiss mountain dog
20495,maltese dog
7637,norwich terrier
18080,welsh springer spaniel
17693,irish water spaniel
12272,shih-tzu
22422,saint bernard
11317,malamute
397,flat-coated retriever
21201,bloodhound
22342,affenpinscher
10774,komondor
1405,basset
8921,walker hound
2279,papillon
11538,pekinese
11511,pekinese
14906,boxer
3943,japanese spaniel
7340,leonberg
19237,curly-coated retriever
3932,japanese spaniel
19599,tibetan mastiff
21834,brittany spaniel
13767,english setter
11209,standard schnauzer
1936,staffordshire bullterrier
7630,norwich terrier
16252,american staffordshire terrier
6733,beagle
19094,curly-coated retriever
17209,chow
16593,pomeranian
21160,bloodhound
2701,briard
10186,norwegian elkhound
22888,kuvasz
13554,shetland sheepdog
23495,afghan hound
19531,tibetan mastiff
10444,french bulldog
4885,sussex spaniel
18484,miniature schnauzer
8632,keeshond
2315,papillon
7295,leonberg
21073,bloodhound
12674,border terrier
5539,toy terrier
17188,chow
17597,irish water spaniel
2306,papillon
7861,german short-haired pointer
35,english springer
18928,golden retriever
22213,affenpinscher
3312,vizsla
863,standard poodle
22835,kuvasz
18712,brabancon griffon
3562,bernese mountain dog
3704,miniature pinscher
9330,cocker spaniel
